gdb9_index,E1-CC2,E2-CC2,f1-CC2,f2-CC2
9.658000000000000000e+03,2.625709500000000252e-01,2.820682099999999859e-01,6.372639999999999728e-03,7.032599999999999962e-03
9.659000000000000000e+03,1.691437399999999869e-01,2.651605699999999843e-01,9.569999999999999514e-05,1.835637499999999978e-01
9.660000000000000000e+03,1.652205900000000005e-01,2.303364900000000048e-01,2.428800000000000056e-04,1.925127100000000036e-01
9.661000000000000000e+03,1.600552199999999980e-01,2.368076299999999912e-01,1.844600000000000059e-04,2.445956999999999992e-02
9.662000000000000000e+03,1.617856699999999925e-01,2.452758499999999897e-01,2.160899999999999995e-04,2.080691199999999963e-01
9.663000000000000000e+03,1.603107599999999966e-01,2.444742500000000041e-01,2.101899999999999916e-04,2.190225199999999983e-01
9.664000000000000000e+03,1.631582599999999994e-01,2.114249500000000004e-01,5.433000000000000329e-04,1.190856099999999945e-01
9.665000000000000000e+03,1.598773199999999894e-01,2.343677600000000083e-01,1.985900000000000078e-04,1.362909999999999990e-02
9.666000000000000000e+03,1.638117600000000007e-01,2.157235499999999861e-01,3.087599999999999915e-04,2.362681999999999977e-02
9.667000000000000000e+03,1.621548800000000012e-01,2.250255800000000028e-01,1.449889999999999903e-03,2.086891499999999899e-01
9.668000000000000000e+03,1.632751899999999867e-01,2.155663700000000071e-01,1.921799999999999930e-04,1.741873200000000066e-01
9.669000000000000000e+03,1.607108600000000109e-01,2.483044199999999979e-01,9.176000000000000237e-05,1.927141800000000127e-01
9.670000000000000000e+03,2.635807600000000250e-01,2.642167899999999792e-01,1.930199999999999971e-03,1.433980000000000064e-03
9.671000000000000000e+03,2.644471400000000250e-01,2.706411300000000075e-01,7.883430000000000298e-03,6.916379999999999750e-03
9.672000000000000000e+03,2.775328100000000187e-01,2.804930400000000268e-01,1.425900000000000019e-04,2.446339999999999973e-03
9.673000000000000000e+03,2.627184399999999975e-01,2.939320300000000108e-01,2.484399999999999890e-03,3.071629000000000026e-02
9.674000000000000000e+03,2.599151100000000048e-01,2.801582799999999818e-01,1.398039000000000052e-02,1.699074000000000070e-02
9.675000000000000000e+03,2.576354399999999933e-01,2.804060800000000020e-01,7.350530000000000085e-03,1.461316000000000004e-02
9.676000000000000000e+03,2.776778400000000091e-01,2.886583400000000132e-01,1.815709999999999893e-03,3.282859999999999858e-03
9.677000000000000000e+03,2.639310000000000267e-01,2.685003000000000251e-01,2.429249999999999986e-03,1.884637000000000118e-02
9.678000000000000000e+03,2.670621799999999824e-01,2.702398400000000089e-01,8.245139999999999761e-03,2.646559999999999885e-02
9.679000000000000000e+03,2.841280700000000103e-01,2.966911099999999801e-01,2.689783000000000104e-02,2.520876000000000020e-02
9.680000000000000000e+03,2.635039900000000213e-01,2.930900100000000119e-01,1.686149999999999975e-03,3.643276000000000153e-02
9.681000000000000000e+03,2.738291900000000001e-01,2.914347899999999991e-01,8.530099999999999662e-04,3.262019000000000030e-02
9.682000000000000000e+03,2.638455000000000106e-01,2.811836200000000230e-01,2.550403000000000045e-02,1.952730000000000091e-02
9.683000000000000000e+03,2.649415800000000099e-01,2.698843400000000003e-01,4.439566999999999819e-02,3.154720000000000180e-03
9.684000000000000000e+03,2.597481600000000057e-01,2.697914499999999882e-01,1.519985000000000086e-02,8.186350000000000224e-03
9.685000000000000000e+03,2.806036599999999770e-01,2.989336699999999847e-01,1.705198999999999951e-02,1.976040000000000088e-02
9.686000000000000000e+03,2.770763099999999923e-01,2.897134900000000179e-01,2.746549999999999946e-03,1.365557000000000056e-02
9.687000000000000000e+03,2.434189700000000123e-01,2.691494799999999965e-01,1.398008000000000063e-02,1.472877000000000040e-02
9.688000000000000000e+03,2.460447199999999945e-01,2.626494899999999855e-01,1.138202999999999958e-02,1.236867000000000001e-02
9.689000000000000000e+03,2.625641899999999751e-01,2.750478299999999932e-01,2.041799999999999865e-03,1.519050000000000088e-03
9.690000000000000000e+03,2.667192199999999791e-01,2.721920600000000134e-01,4.075719999999999690e-03,3.545674000000000048e-02
9.691000000000000000e+03,2.666606499999999991e-01,2.790156699999999934e-01,1.601030999999999982e-02,2.667150000000000076e-03
9.692000000000000000e+03,2.508856099999999811e-01,2.787981500000000223e-01,7.897440000000000362e-03,1.763057000000000166e-02
9.693000000000000000e+03,2.619266699999999726e-01,2.798229700000000042e-01,5.123650000000000426e-03,1.932201999999999878e-02
9.694000000000000000e+03,2.699117799999999900e-01,2.739885000000000237e-01,2.333749999999999887e-03,1.446169399999999994e-01
9.695000000000000000e+03,2.775518499999999888e-01,3.136307500000000137e-01,2.138888700000000087e-01,1.337499999999999984e-04
9.696000000000000000e+03,2.320843900000000015e-01,2.423594900000000107e-01,4.753385999999999723e-02,5.777980000000000269e-03
9.697000000000000000e+03,2.469047600000000009e-01,2.567895000000000039e-01,7.709230000000000076e-03,3.506639999999999757e-02
9.698000000000000000e+03,2.482467800000000002e-01,2.605010999999999854e-01,6.486239999999999888e-03,8.246710999999999625e-02
9.699000000000000000e+03,2.758067299999999999e-01,2.877059599999999828e-01,1.993664900000000073e-01,2.654160000000000026e-03
9.700000000000000000e+03,2.626662100000000111e-01,2.723777800000000138e-01,2.638730000000000155e-03,1.233362000000000000e-02
9.701000000000000000e+03,2.802683999999999731e-01,2.833734199999999870e-01,8.965690000000000118e-03,2.509462499999999818e-01
9.702000000000000000e+03,1.654713100000000103e-01,2.551908600000000193e-01,1.517799999999999868e-04,4.963681000000000343e-02
9.703000000000000000e+03,1.590944300000000089e-01,2.339005399999999901e-01,2.749900000000000217e-04,6.345309999999999839e-03
9.704000000000000000e+03,1.715293599999999918e-01,2.456771899999999897e-01,1.172300000000000008e-04,1.931255000000000124e-02
9.705000000000000000e+03,2.661752600000000246e-01,2.708621099999999893e-01,7.118444000000000160e-02,1.399261599999999939e-01
9.706000000000000000e+03,2.740439399999999859e-01,2.905642199999999842e-01,2.742162699999999842e-01,4.603089999999999786e-03
9.707000000000000000e+03,2.290848900000000132e-01,2.397800599999999893e-01,9.595834000000000308e-02,6.376900000000000016e-04
9.708000000000000000e+03,2.481012400000000007e-01,2.572921799999999815e-01,5.355460000000000255e-03,1.227892200000000045e-01
9.709000000000000000e+03,2.487951200000000085e-01,2.568025800000000025e-01,5.636549999999999720e-03,1.242869100000000004e-01
9.710000000000000000e+03,2.179599000000000120e-01,2.394674499999999984e-01,2.072111999999999912e-02,1.846980000000000019e-03
9.711000000000000000e+03,2.340842599999999885e-01,2.614830599999999894e-01,4.359388000000000152e-02,2.912520000000000039e-03
9.712000000000000000e+03,2.376231900000000119e-01,2.738129699999999889e-01,5.272276000000000046e-02,8.080200000000000056e-04
9.713000000000000000e+03,2.386859600000000026e-01,2.623754400000000153e-01,7.015934000000000059e-02,1.308174999999999963e-02
9.714000000000000000e+03,2.517591200000000029e-01,2.624586899999999945e-01,5.891999999999999668e-03,7.411516999999999411e-02
9.715000000000000000e+03,2.568800099999999920e-01,2.711368599999999796e-01,8.904834999999999834e-02,1.964021300000000081e-01
9.716000000000000000e+03,1.604319399999999951e-01,2.458515400000000073e-01,3.743139999999999835e-03,1.339573500000000028e-01
9.717000000000000000e+03,1.630440999999999974e-01,2.416281299999999965e-01,1.707050000000000104e-03,6.528660000000000366e-03
9.718000000000000000e+03,1.544566400000000062e-01,2.179227300000000089e-01,3.610100000000000201e-03,3.277400999999999925e-02
9.719000000000000000e+03,1.678259800000000135e-01,2.230998399999999937e-01,3.081169999999999829e-03,4.619960000000000212e-03
9.720000000000000000e+03,2.697111400000000159e-01,2.816786000000000012e-01,2.599999999999999840e-05,7.412860000000000282e-03
9.721000000000000000e+03,3.133570999999999995e-01,3.268371500000000207e-01,5.116999999999999966e-05,1.964528999999999928e-02
9.722000000000000000e+03,2.427370299999999925e-01,2.790977599999999725e-01,1.657184999999999908e-02,7.140699999999999825e-03
9.723000000000000000e+03,2.667014699999999960e-01,2.707813299999999868e-01,1.296049999999999980e-03,2.659719999999999966e-03
9.724000000000000000e+03,2.763136700000000112e-01,2.884512499999999924e-01,1.546539999999999894e-03,1.810182999999999931e-02
9.725000000000000000e+03,2.694769100000000139e-01,2.711842799999999998e-01,8.338999999999999950e-05,1.905540000000000012e-02
9.726000000000000000e+03,2.757725699999999946e-01,3.056125199999999986e-01,1.814827000000000107e-02,3.373720000000000191e-02
9.727000000000000000e+03,2.612981200000000226e-01,2.741284199999999838e-01,5.568550000000000236e-03,1.575711999999999946e-02
9.728000000000000000e+03,2.804911800000000066e-01,2.936420399999999931e-01,1.024309999999999977e-02,1.828453999999999843e-02
9.729000000000000000e+03,2.645922900000000078e-01,2.779287799999999864e-01,3.644499999999999953e-04,6.415000000000000075e-05
9.730000000000000000e+03,2.876581699999999908e-01,2.942009300000000271e-01,3.561990000000000121e-03,9.744899999999999483e-04
9.731000000000000000e+03,2.601179200000000025e-01,2.996817299999999795e-01,2.546597999999999917e-02,8.971499999999999874e-04
9.732000000000000000e+03,2.528124400000000271e-01,2.736301300000000269e-01,2.499987999999999863e-02,3.121888000000000093e-02
9.733000000000000000e+03,2.626662399999999953e-01,2.718766899999999764e-01,1.920470000000000076e-03,1.674698000000000159e-02
9.734000000000000000e+03,2.794968099999999844e-01,3.048626300000000233e-01,1.156608999999999936e-02,9.678500000000000254e-04
9.735000000000000000e+03,2.624548700000000068e-01,2.652683900000000206e-01,3.913849999999999968e-03,9.683620000000000422e-03
9.736000000000000000e+03,2.689354800000000045e-01,2.827507799999999794e-01,1.628831999999999849e-02,1.152692999999999947e-02
9.737000000000000000e+03,1.612430499999999989e-01,2.658302699999999796e-01,5.099999999999999875e-07,3.152088000000000112e-02
9.738000000000000000e+03,1.580834000000000128e-01,2.381466200000000033e-01,7.349700000000000460e-04,1.379059000000000014e-02
9.739000000000000000e+03,1.663510599999999950e-01,2.556520500000000196e-01,6.823999999999999717e-05,7.177925999999999751e-02
9.740000000000000000e+03,1.589646899999999918e-01,2.471052499999999985e-01,3.890499999999999970e-04,7.715780000000000208e-03
9.741000000000000000e+03,1.578222599999999920e-01,2.483591300000000113e-01,7.812000000000000422e-05,1.249249999999999926e-03
9.742000000000000000e+03,1.718743899999999880e-01,2.322059200000000101e-01,6.595999999999999867e-05,4.779150000000000065e-02
9.743000000000000000e+03,1.730392099999999989e-01,2.321626699999999877e-01,8.040000000000000271e-05,8.528099999999999570e-02
9.744000000000000000e+03,2.666097399999999840e-01,2.742731800000000053e-01,2.209860000000000123e-03,2.021072800000000003e-01
9.745000000000000000e+03,2.451960900000000054e-01,2.584264199999999900e-01,8.163270000000000248e-03,1.012588799999999956e-01
9.746000000000000000e+03,2.741133900000000123e-01,2.766677200000000059e-01,1.843353899999999879e-01,1.921217999999999884e-02
9.747000000000000000e+03,2.469561000000000117e-01,2.588124500000000272e-01,6.602030000000000051e-03,1.161585200000000012e-01
9.748000000000000000e+03,2.683948800000000023e-01,2.797731600000000207e-01,1.416436000000000084e-02,8.406536000000000564e-02
9.749000000000000000e+03,2.659552700000000214e-01,2.709274099999999796e-01,1.712228999999999834e-02,1.627448000000000089e-02
9.750000000000000000e+03,2.470742499999999953e-01,2.687329900000000049e-01,7.058909999999999837e-03,1.343765199999999993e-01
9.751000000000000000e+03,2.688076899999999880e-01,2.741166099999999828e-01,7.656669999999999969e-03,8.824576000000000642e-02
9.752000000000000000e+03,2.506455899999999737e-01,2.747911900000000185e-01,7.488116999999999690e-02,1.688801699999999961e-01
9.753000000000000000e+03,2.481390099999999932e-01,2.541386600000000162e-01,1.254750999999999957e-02,1.213632999999999934e-01
9.754000000000000000e+03,2.278703699999999888e-01,2.593953199999999848e-01,6.811870000000000425e-02,1.919750000000000015e-03
9.755000000000000000e+03,2.682772900000000016e-01,2.778850700000000118e-01,2.242455899999999946e-01,7.389534999999999854e-02
9.756000000000000000e+03,2.467909100000000022e-01,2.583923599999999876e-01,5.532200000000000138e-03,1.354789399999999921e-01
9.757000000000000000e+03,2.284142100000000064e-01,2.566027100000000116e-01,6.663402000000000214e-02,1.983519999999999901e-03
9.758000000000000000e+03,2.498814400000000102e-01,2.713587599999999767e-01,2.561224999999999960e-02,2.668504899999999957e-01
9.759000000000000000e+03,2.406645299999999876e-01,2.737169099999999800e-01,3.992909999999999689e-03,6.001700000000000220e-04
9.760000000000000000e+03,2.467404699999999895e-01,2.651426599999999745e-01,4.724624000000000185e-02,2.959919999999999999e-03
9.761000000000000000e+03,2.607388199999999823e-01,2.720286100000000040e-01,3.115576999999999930e-02,2.161950000000000156e-03
9.762000000000000000e+03,2.621708300000000214e-01,3.150013500000000133e-01,4.004200000000000185e-04,2.700245999999999896e-02
9.763000000000000000e+03,2.609436800000000112e-01,2.849989600000000234e-01,6.044540000000000156e-03,5.406580000000000240e-03
9.764000000000000000e+03,2.656025599999999876e-01,2.675930699999999884e-01,4.467330000000000259e-03,1.658108000000000151e-02
9.765000000000000000e+03,2.777042499999999858e-01,2.890221399999999830e-01,1.305589999999999919e-03,3.922290000000000151e-03
9.766000000000000000e+03,2.674844599999999795e-01,2.876754899999999782e-01,3.548069999999999957e-03,1.296980000000000008e-02
9.767000000000000000e+03,3.179354300000000189e-01,3.225174299999999938e-01,2.631715999999999916e-02,6.265559999999999879e-03
9.768000000000000000e+03,2.560713700000000204e-01,2.855897499999999756e-01,4.863919999999999876e-03,2.291506000000000098e-02
9.769000000000000000e+03,2.636561000000000043e-01,2.976913700000000107e-01,2.299671000000000007e-02,6.111570000000000197e-03
9.770000000000000000e+03,2.746658100000000102e-01,2.913333100000000120e-01,3.710399999999999983e-04,4.232843000000000022e-02
9.771000000000000000e+03,2.732825899999999919e-01,2.884177499999999728e-01,2.233489999999999868e-03,6.616050000000000056e-03
9.772000000000000000e+03,2.669957399999999814e-01,3.069179100000000160e-01,1.570828000000000155e-02,5.571659999999999981e-03
9.773000000000000000e+03,2.623311199999999732e-01,2.724657799999999908e-01,1.599750999999999951e-02,1.462294999999999914e-02
9.774000000000000000e+03,2.656466499999999842e-01,2.897619799999999746e-01,1.549400000000000039e-04,1.812501999999999863e-02
9.775000000000000000e+03,2.839750400000000119e-01,2.904563099999999953e-01,6.011459999999999720e-03,7.171079999999999816e-03
9.776000000000000000e+03,2.689904599999999868e-01,2.773342999999999781e-01,1.015151000000000074e-02,1.286472999999999957e-02
9.777000000000000000e+03,2.707088500000000009e-01,2.770456399999999819e-01,2.620180000000000165e-03,2.941227000000000077e-02
9.778000000000000000e+03,2.716323900000000013e-01,2.733325999999999811e-01,2.343581000000000136e-02,5.307189999999999824e-03
9.779000000000000000e+03,2.697637900000000033e-01,2.811228399999999850e-01,7.700999999999999621e-05,5.409839999999999961e-03
9.780000000000000000e+03,2.686968000000000134e-01,2.791123500000000091e-01,6.794000000000000343e-05,2.952750000000000079e-03
9.781000000000000000e+03,2.692741200000000057e-01,2.724335800000000085e-01,1.007700000000000045e-03,3.168900000000000102e-03
9.782000000000000000e+03,2.987991600000000081e-01,3.095346600000000170e-01,8.403070000000000331e-03,8.543999999999999512e-04
9.783000000000000000e+03,2.662727699999999920e-01,2.890444500000000083e-01,1.854861000000000010e-02,1.421654999999999967e-02
9.784000000000000000e+03,2.875155699999999981e-01,2.950420500000000001e-01,1.159199999999999987e-03,1.046749999999999937e-02
9.785000000000000000e+03,2.745855500000000116e-01,2.957813100000000195e-01,1.121827000000000067e-02,1.267360000000000014e-02
9.786000000000000000e+03,2.596740499999999896e-01,2.949096900000000021e-01,2.923076999999999967e-02,5.638950000000000212e-03
9.787000000000000000e+03,2.623636999999999775e-01,2.704480400000000007e-01,1.432679999999999978e-03,2.138893000000000044e-02
9.788000000000000000e+03,2.804629699999999781e-01,3.031881499999999896e-01,1.773573999999999984e-02,2.230854000000000170e-02
9.789000000000000000e+03,2.543264299999999922e-01,2.686642000000000197e-01,1.820300000000000043e-02,2.820879999999999915e-02
9.790000000000000000e+03,2.645591600000000154e-01,2.671042299999999980e-01,3.287500000000000058e-03,1.647853999999999985e-02
9.791000000000000000e+03,2.729226399999999941e-01,2.896365799999999768e-01,2.043311000000000086e-02,2.802189999999999976e-03
9.792000000000000000e+03,2.536103599999999791e-01,2.853891900000000148e-01,2.274512999999999882e-02,1.500819999999999932e-03
9.793000000000000000e+03,2.633759500000000253e-01,2.762509100000000162e-01,1.524700000000000090e-04,6.420069999999999943e-03
9.794000000000000000e+03,2.641985000000000028e-01,2.943290499999999810e-01,2.242171000000000095e-02,6.862199999999999724e-04
9.795000000000000000e+03,2.491623799999999889e-01,2.632266600000000012e-01,2.584699000000000024e-02,2.466565999999999897e-02
9.796000000000000000e+03,2.618280499999999789e-01,2.802014700000000080e-01,2.188719999999999902e-02,2.266547000000000006e-02
9.797000000000000000e+03,2.473865399999999881e-01,2.801198699999999930e-01,2.617529000000000036e-02,3.901852000000000098e-02
9.798000000000000000e+03,2.574514099999999917e-01,2.699596599999999902e-01,1.201159999999999945e-03,4.192689999999999785e-03
9.799000000000000000e+03,2.727613199999999738e-01,2.915824900000000275e-01,1.013485000000000080e-02,2.785268000000000119e-02
9.800000000000000000e+03,1.583651899999999890e-01,2.728748599999999969e-01,6.997000000000000398e-04,2.454051000000000149e-02
9.801000000000000000e+03,1.596478899999999868e-01,2.388202799999999959e-01,3.081000000000000080e-04,5.001099999999999643e-03
9.802000000000000000e+03,1.592505399999999960e-01,2.610461900000000113e-01,3.078499999999999748e-04,2.742829000000000100e-02
9.803000000000000000e+03,1.587451599999999963e-01,2.611770700000000112e-01,7.244800000000000025e-04,5.721669999999999881e-03
9.804000000000000000e+03,1.687947599999999881e-01,2.384109799999999946e-01,4.131100000000000072e-04,3.023570000000000077e-02
9.805000000000000000e+03,1.700754899999999958e-01,2.351950700000000061e-01,4.695599999999999969e-04,2.030134000000000105e-02
9.806000000000000000e+03,1.685307000000000055e-01,2.311060899999999863e-01,2.495999999999999955e-04,3.727223000000000341e-02
9.807000000000000000e+03,2.107944900000000010e-01,2.504297799999999907e-01,2.425899999999999931e-03,2.377170100000000064e-01
9.808000000000000000e+03,1.670410200000000123e-01,2.308097600000000027e-01,5.820600000000000209e-04,2.711407999999999874e-02
9.809000000000000000e+03,1.505074299999999976e-01,2.151647299999999985e-01,3.263999999999999920e-05,1.110000000000000011e-04
9.810000000000000000e+03,1.531664299999999923e-01,2.417152300000000031e-01,2.511600000000000009e-04,3.674279999999999820e-03
9.811000000000000000e+03,1.459155099999999983e-01,1.955518699999999888e-01,3.780599999999999954e-04,2.768492999999999996e-02
9.812000000000000000e+03,1.479794700000000018e-01,1.890699100000000077e-01,1.009090000000000030e-03,3.650835999999999665e-02
9.813000000000000000e+03,1.490254799999999880e-01,2.132523000000000057e-01,3.104199999999999993e-04,9.580810000000000368e-03
9.814000000000000000e+03,1.516623300000000119e-01,2.084906300000000101e-01,6.034400000000000094e-04,2.674682000000000101e-02
9.815000000000000000e+03,1.488922400000000090e-01,2.150148699999999968e-01,5.945600000000000537e-04,1.210640000000000023e-03
9.816000000000000000e+03,1.514210199999999895e-01,2.123321699999999868e-01,5.712700000000000243e-04,1.242358199999999968e-01
9.817000000000000000e+03,1.093201899999999976e-01,1.678813200000000005e-01,1.895599999999999943e-04,1.518599999999999995e-04
9.818000000000000000e+03,1.079837800000000014e-01,1.678919700000000015e-01,5.055899999999999891e-04,3.346299999999999861e-04
9.819000000000000000e+03,1.060530199999999978e-01,1.612725399999999920e-01,7.022900000000000540e-04,2.705190000000000112e-03
9.820000000000000000e+03,1.074898900000000046e-01,1.658346199999999881e-01,4.136899999999999779e-04,2.953949999999999979e-02
9.821000000000000000e+03,1.793866100000000019e-01,2.457726000000000077e-01,3.059999999999999925e-06,7.049845000000000417e-02
9.822000000000000000e+03,1.754019800000000129e-01,2.408268899999999879e-01,1.043129999999999969e-03,5.319953999999999655e-02
9.823000000000000000e+03,1.724490200000000084e-01,2.364389100000000021e-01,6.336300000000000439e-04,3.514310999999999824e-02
9.824000000000000000e+03,1.700209000000000026e-01,2.580954100000000251e-01,2.640000000000000135e-06,6.005096000000000045e-02
9.825000000000000000e+03,1.714459399999999911e-01,2.210510599999999937e-01,6.268099999999999974e-04,8.728613999999999817e-02
9.826000000000000000e+03,1.644268799999999975e-01,2.489951800000000104e-01,2.554400000000000073e-04,1.161750999999999930e-02
9.827000000000000000e+03,1.678273499999999863e-01,2.464879500000000112e-01,3.771000000000000317e-05,8.461579999999999796e-03
9.828000000000000000e+03,2.195670799999999978e-01,2.579089600000000204e-01,2.439499999999999937e-04,4.869999999999999960e-06
9.829000000000000000e+03,2.192407200000000000e-01,2.561933699999999758e-01,1.895229999999999918e-03,7.006550000000000278e-02
9.830000000000000000e+03,2.123752899999999944e-01,2.604503200000000129e-01,4.795499999999999741e-04,1.741511000000000031e-01
9.831000000000000000e+03,2.179238400000000075e-01,2.546194099999999905e-01,6.683099999999999761e-04,7.239070000000000227e-03
9.832000000000000000e+03,2.242773799999999984e-01,2.897150299999999845e-01,4.054700000000000058e-04,1.335064400000000040e-01
9.833000000000000000e+03,2.232661599999999913e-01,2.474300600000000072e-01,3.911900000000000273e-03,1.103736399999999951e-01
9.834000000000000000e+03,2.129720700000000133e-01,2.503995399999999760e-01,2.656099999999999997e-04,9.879960000000000131e-03
9.835000000000000000e+03,2.234732100000000055e-01,2.412954399999999999e-01,8.263770000000000143e-03,1.684046999999999975e-02
9.836000000000000000e+03,2.215674300000000096e-01,2.619116200000000116e-01,7.043930000000000330e-03,1.455780000000000129e-01
9.837000000000000000e+03,1.765314500000000064e-01,2.426390300000000055e-01,4.012000000000000212e-05,7.382713000000000469e-02
9.838000000000000000e+03,2.643619400000000175e-01,2.986243299999999934e-01,9.241499999999999932e-04,2.253698000000000159e-02
9.839000000000000000e+03,2.659955999999999987e-01,2.857446299999999995e-01,7.392039999999999896e-03,5.763149999999999870e-03
9.840000000000000000e+03,2.653542600000000085e-01,2.723047299999999948e-01,8.152110000000000606e-03,1.874601999999999866e-02
9.841000000000000000e+03,2.706653800000000110e-01,2.891329999999999734e-01,1.035939999999999951e-03,3.093927000000000135e-02
9.842000000000000000e+03,2.638081800000000032e-01,2.687742100000000134e-01,1.712326999999999946e-02,3.338779999999999960e-03
9.843000000000000000e+03,2.813060399999999794e-01,2.939749500000000126e-01,2.305320000000000025e-03,1.011178000000000077e-02
9.844000000000000000e+03,2.925845699999999883e-01,3.078029899999999985e-01,1.250716999999999975e-02,4.328339999999999965e-03
9.845000000000000000e+03,2.858516500000000127e-01,2.897286700000000215e-01,1.832779999999999999e-03,6.406450000000000165e-03
9.846000000000000000e+03,2.414190200000000119e-01,2.804787400000000042e-01,1.085549000000000062e-02,6.920999999999999635e-04
9.847000000000000000e+03,2.688086800000000220e-01,2.975038199999999744e-01,1.029037000000000007e-02,1.459597999999999972e-02
9.848000000000000000e+03,2.535622499999999890e-01,2.715708499999999748e-01,8.640520000000000492e-03,1.823067000000000090e-02
9.849000000000000000e+03,2.850006999999999957e-01,2.937097900000000261e-01,5.707040000000000030e-03,1.093300999999999995e-02
9.850000000000000000e+03,2.705551400000000273e-01,2.869820799999999728e-01,5.717850000000000016e-03,1.022206999999999977e-02
9.851000000000000000e+03,2.705386000000000180e-01,2.985531499999999894e-01,2.246269999999999864e-02,9.073019999999999349e-03
9.852000000000000000e+03,2.555940099999999826e-01,2.703324899999999809e-01,1.255445999999999993e-02,2.907107999999999914e-02
9.853000000000000000e+03,2.753224400000000016e-01,2.938842999999999872e-01,1.827900000000000011e-02,1.161985999999999922e-02
9.854000000000000000e+03,2.703636200000000267e-01,2.758777399999999824e-01,1.648658000000000068e-02,1.675727000000000119e-02
9.855000000000000000e+03,2.680543899999999757e-01,2.790418700000000252e-01,1.049141999999999957e-02,1.534349999999999950e-02
9.856000000000000000e+03,2.687339499999999992e-01,2.800747699999999729e-01,1.735800000000000017e-04,1.010799000000000072e-02
9.857000000000000000e+03,2.551339400000000035e-01,2.682322500000000054e-01,9.623170000000000335e-03,2.663999999999999905e-05
9.858000000000000000e+03,2.682466700000000204e-01,2.776539599999999774e-01,2.443100000000000241e-04,1.768594000000000069e-02
9.859000000000000000e+03,2.679279299999999808e-01,2.700071600000000238e-01,7.062650000000000178e-03,4.310030000000000285e-03
9.860000000000000000e+03,1.941957800000000123e-01,2.058767499999999973e-01,1.270900000000000046e-04,1.700675999999999924e-02
9.861000000000000000e+03,2.063808699999999940e-01,2.200709399999999927e-01,2.305300000000000036e-04,3.423861999999999739e-02
9.862000000000000000e+03,1.977591099999999880e-01,2.073461699999999963e-01,6.158799999999999648e-04,9.830639999999999865e-03
9.863000000000000000e+03,2.117080899999999877e-01,2.224228699999999948e-01,1.256970000000000049e-03,2.560950999999999853e-02
9.864000000000000000e+03,1.967878499999999864e-01,2.069620899999999875e-01,2.547109999999999999e-03,1.483790000000000022e-03
9.865000000000000000e+03,2.118412899999999877e-01,2.229402199999999945e-01,4.619050000000000412e-03,1.281820000000000008e-02
9.866000000000000000e+03,1.888772300000000071e-01,2.050750600000000035e-01,6.225000000000000065e-04,1.892947000000000032e-02
9.867000000000000000e+03,2.000792799999999982e-01,2.194198599999999943e-01,7.845999999999999893e-04,4.705631999999999870e-02
9.868000000000000000e+03,1.491037900000000138e-01,2.063244599999999873e-01,2.522900000000000121e-04,2.067700000000000007e-04
9.869000000000000000e+03,1.480573799999999884e-01,2.066627500000000062e-01,2.236999999999999893e-04,1.635579999999999977e-03
9.870000000000000000e+03,1.474942999999999949e-01,2.075456699999999877e-01,2.238599999999999878e-04,2.184720000000000065e-02
9.871000000000000000e+03,1.488870300000000035e-01,2.129680200000000079e-01,2.448199999999999769e-04,3.735300000000000100e-04
9.872000000000000000e+03,2.371118899999999918e-01,2.708834299999999806e-01,4.540729999999999766e-03,2.181187999999999877e-02
9.873000000000000000e+03,2.586577899999999985e-01,2.724334800000000056e-01,2.191200000000000027e-04,2.149310000000000196e-03
9.874000000000000000e+03,2.691514899999999932e-01,2.934369800000000139e-01,8.610790000000000111e-03,9.147050000000000319e-03
9.875000000000000000e+03,2.714068199999999931e-01,2.830441799999999786e-01,1.535000000000000042e-05,1.041721999999999961e-02
9.876000000000000000e+03,2.715480800000000250e-01,2.835814400000000179e-01,2.896000000000000055e-05,7.660270000000000273e-03
9.877000000000000000e+03,2.970329999999999915e-01,3.137532800000000233e-01,2.520489000000000063e-02,1.720112999999999850e-02
9.878000000000000000e+03,2.593358499999999789e-01,2.929546699999999726e-01,2.269759000000000013e-02,9.437479999999999827e-03
9.879000000000000000e+03,2.903299400000000086e-01,2.941659300000000199e-01,2.469970000000000152e-03,1.319052000000000072e-02
9.880000000000000000e+03,2.458604100000000015e-01,2.712630200000000213e-01,1.430983000000000081e-02,8.218000000000000261e-05
9.881000000000000000e+03,2.487018300000000126e-01,2.910253199999999763e-01,1.296424000000000014e-02,3.851320000000000091e-03
9.882000000000000000e+03,1.619374000000000091e-01,2.464249799999999879e-01,5.754000000000000136e-05,4.625279999999999843e-03
9.883000000000000000e+03,1.625990599999999897e-01,2.798608599999999891e-01,3.523099999999999930e-04,3.595434000000000130e-02
9.884000000000000000e+03,1.628861199999999954e-01,2.854899200000000081e-01,3.135200000000000205e-04,3.424721000000000015e-02
9.885000000000000000e+03,2.163239899999999938e-01,2.612020600000000137e-01,1.013889999999999930e-03,4.210069999999999785e-03
9.886000000000000000e+03,2.167451300000000081e-01,2.602004700000000170e-01,7.809699999999999715e-04,1.474364000000000056e-02
9.887000000000000000e+03,2.166327999999999865e-01,2.650822899999999982e-01,8.162900000000000060e-04,2.012260999999999911e-01
9.888000000000000000e+03,2.371325800000000095e-01,2.716677699999999751e-01,2.385490000000000093e-03,2.399621000000000115e-01
9.889000000000000000e+03,2.187597900000000095e-01,2.885610800000000253e-01,1.145149999999999944e-03,2.172658600000000051e-01
